Timestamp,Event_Type,Seq_No,Packet_Size_Byte,Retransmit_Count,Is_Success
1780854242.8379462,SEND,83,1062,0,1
1780854242.894069,ACK_RCVD,83,0,0,1
1780854242.894678,SEND,84,1062,0,1
1780854242.950791,ACK_RCVD,84,0,0,1
1780854242.951396,SEND,85,1062,0,1
1780854243.0058298,ACK_RCVD,85,0,0,1
1780854243.006453,SEND,86,1062,0,1
1780854243.060184,ACK_RCVD,86,0,0,1
1780854243.060789,SEND,87,1062,0,1
1780854243.1169658,ACK_RCVD,87,0,0,1
1780854243.117574,SEND,88,1062,0,1
1780854243.171156,ACK_RCVD,88,0,0,1
1780854243.1717079,SEND,89,1062,0,1
1780854243.224936,ACK_RCVD,89,0,0,1
1780854243.225236,SEND,90,1062,0,1
1780854243.2811468,ACK_RCVD,90,0,0,1
1780854243.281607,SEND,91,1062,0,1
1780854243.337603,ACK_RCVD,91,0,0,1
1780854243.3381069,SEND,92,1062,0,1
1780854243.394104,ACK_RCVD,92,0,0,1
1780854243.394631,SEND,93,1062,0,1
1780854243.450667,ACK_RCVD,93,0,0,1
1780854243.451211,SEND,94,1062,0,1
1780854243.5056,ACK_RCVD,94,0,0,1
1780854243.5061939,SEND,95,1062,0,1
1780854243.56234,ACK_RCVD,95,0,0,1
1780854243.562908,SEND,96,1062,0,1
1780854243.6189718,ACK_RCVD,96,0,0,1
1780854243.619571,SEND,97,1062,0,1
1780854243.672145,ACK_RCVD,97,0,0,1
1780854243.67275,SEND,98,1062,0,1
1780854243.7255208,ACK_RCVD,98,0,0,1
1780854243.7261271,SEND,99,1062,0,1
1780854243.783065,ACK_RCVD,99,0,0,1
1780854243.78367,SEND,100,1063,0,1
1780854243.839781,ACK_RCVD,100,0,0,1
1780854243.840385,SEND,101,1063,0,1
1780854243.896477,ACK_RCVD,101,0,0,1
1780854243.897077,SEND,102,1063,0,1
1780854243.953131,ACK_RCVD,102,0,0,1
1780854243.953734,SEND,103,1063,0,1
1780854244.005558,ACK_RCVD,103,0,0,1
1780854244.00611,SEND,104,1063,0,1
1780854244.0635772,ACK_RCVD,104,0,0,1
1780854244.064137,SEND,105,1063,0,1
1780854244.120157,ACK_RCVD,105,0,0,1
1780854244.120717,SEND,106,1063,0,1
1780854244.171982,ACK_RCVD,106,0,0,1
1780854244.172603,SEND,107,1063,0,1
1780854244.230457,ACK_RCVD,107,0,0,1
1780854244.2310662,SEND,108,1063,0,1
1780854244.28233,ACK_RCVD,108,0,0,1
1780854244.282934,SEND,109,1063,0,1
1780854244.341012,ACK_RCVD,109,0,0,1
1780854244.341611,SEND,110,1063,0,1
1780854244.3950698,ACK_RCVD,110,0,0,1
1780854244.395675,SEND,111,1063,0,1
1780854244.4518201,ACK_RCVD,111,0,0,1
1780854244.452564,SEND,112,1063,0,1
1780854244.5082712,ACK_RCVD,112,0,0,1
1780854244.508877,SEND,113,1063,0,1
1780854244.5650141,ACK_RCVD,113,0,0,1
1780854244.5656261,SEND,114,1063,0,1
1780854244.6217742,ACK_RCVD,114,0,0,1
1780854244.622384,SEND,115,1063,0,1
1780854244.67823,ACK_RCVD,115,0,0,1
1780854244.678855,SEND,116,1063,0,1
1780854244.7348611,ACK_RCVD,116,0,0,1
1780854244.73547,SEND,117,1063,0,1
1780854244.791542,ACK_RCVD,117,0,0,1
1780854244.7921479,SEND,118,1063,0,1
1780854244.845409,ACK_RCVD,118,0,0,1
1780854244.846029,SEND,119,1063,0,1
1780854244.902147,ACK_RCVD,119,0,0,1
1780854244.902754,SEND,120,1063,0,1
1780854244.958865,ACK_RCVD,120,0,0,1
1780854244.9594722,SEND,121,1063,0,1
1780854245.015614,ACK_RCVD,121,0,0,1
1780854245.016232,SEND,122,1063,0,1
1780854245.072119,ACK_RCVD,122,0,0,1
1780854245.072726,SEND,123,1063,0,1
1780854245.123992,ACK_RCVD,123,0,0,1
1780854245.124588,SEND,124,1063,0,1
1780854245.177879,ACK_RCVD,124,0,0,1
1780854245.1784608,SEND,125,1063,0,1
1780854245.236223,ACK_RCVD,125,0,0,1
1780854245.23684,SEND,126,1063,0,1
1780854245.2930849,ACK_RCVD,126,0,0,1
1780854245.2937,SEND,127,1063,0,1
1780854245.349789,ACK_RCVD,127,0,0,1
1780854245.3503969,SEND,128,1063,0,1
1780854245.406524,ACK_RCVD,128,0,0,1
1780854245.407136,SEND,129,1063,0,1
1780854245.46319,ACK_RCVD,129,0,0,1
1780854245.463799,SEND,130,1063,0,1
1780854245.51987,ACK_RCVD,130,0,0,1
1780854245.520478,SEND,131,1063,0,1
1780854245.576022,ACK_RCVD,131,0,0,1
1780854245.5766468,SEND,132,1063,0,1
1780854245.632798,ACK_RCVD,132,0,0,1
1780854245.6334012,SEND,133,1063,0,1
1780854245.6887639,ACK_RCVD,133,0,0,1
1780854245.689375,SEND,134,1063,0,1
1780854245.745505,ACK_RCVD,134,0,0,1
1780854245.746111,SEND,135,1063,0,1
1780854245.797639,ACK_RCVD,135,0,0,1
1780854245.7982452,SEND,136,1063,0,1
1780854245.856083,ACK_RCVD,136,0,0,1
1780854245.8567061,SEND,137,1063,0,1
1780854245.912735,ACK_RCVD,137,0,0,1
1780854245.913358,SEND,138,1063,0,1
1780854245.969482,ACK_RCVD,138,0,0,1
1780854245.9700859,SEND,139,1063,0,1
1780854246.0221262,ACK_RCVD,139,0,0,1
1780854246.022763,SEND,140,1063,0,1
1780854246.0767858,ACK_RCVD,140,0,0,1
1780854246.0773911,SEND,141,1063,0,1
1780854246.1334589,ACK_RCVD,141,0,0,1
1780854246.134065,SEND,142,1063,0,1
1780854246.188747,ACK_RCVD,142,0,0,1
1780854246.1893718,SEND,143,1063,0,1
1780854246.245458,ACK_RCVD,143,0,0,1
1780854246.246063,SEND,144,1063,0,1
1780854246.302204,ACK_RCVD,144,0,0,1
1780854246.302807,SEND,145,1063,0,1
1780854246.357783,ACK_RCVD,145,0,0,1
1780854246.358399,SEND,146,1063,0,1
1780854246.414559,ACK_RCVD,146,0,0,1
1780854246.415164,SEND,147,1063,0,1
1780854246.470208,ACK_RCVD,147,0,0,1
1780854246.470818,SEND,148,1063,0,1
1780854246.522675,ACK_RCVD,148,0,0,1
1780854246.523275,SEND,149,1063,0,1
1780854246.5770829,ACK_RCVD,149,0,0,1
1780854246.577686,SEND,150,1063,0,1
1780854246.6343129,ACK_RCVD,150,0,0,1
1780854246.634923,SEND,151,1063,0,1
1780854246.688757,ACK_RCVD,151,0,0,1
1780854246.689366,SEND,152,1063,0,1
1780854246.745488,ACK_RCVD,152,0,0,1
1780854246.7460978,SEND,153,1063,0,1
1780854246.8010812,ACK_RCVD,153,0,0,1
1780854246.8016891,SEND,154,1063,0,1
1780854246.857774,ACK_RCVD,154,0,0,1
1780854246.858381,SEND,155,1063,0,1
1780854246.914496,ACK_RCVD,155,0,0,1
1780854246.915104,SEND,156,1063,0,1
1780854246.971184,ACK_RCVD,156,0,0,1
1780854246.971788,SEND,157,1063,0,1
1780854247.025991,ACK_RCVD,157,0,0,1
1780854247.02663,SEND,158,1063,0,1
1780854247.08274,ACK_RCVD,158,0,0,1
1780854247.0833569,SEND,159,1063,0,1
1780854247.1394281,ACK_RCVD,159,0,0,1
1780854247.140039,SEND,160,1063,0,1
1780854247.192363,ACK_RCVD,160,0,0,1
1780854247.192971,SEND,161,1063,0,1
1780854247.2500029,ACK_RCVD,161,0,0,1
1780854247.250607,SEND,162,1063,0,1
1780854247.306716,ACK_RCVD,162,0,0,1
1780854247.307338,SEND,163,1063,0,1
1780854247.363358,ACK_RCVD,163,0,0,1
1780854247.363966,SEND,164,1063,0,1
1780854247.418769,ACK_RCVD,164,0,0,1
1780854247.41938,SEND,165,1063,0,1
1780854247.474122,ACK_RCVD,165,0,0,1
1780854247.475764,SEND,166,1063,0,1
1780854247.531935,ACK_RCVD,166,0,0,1
1780854247.532541,SEND,167,1063,0,1
1780854247.588646,ACK_RCVD,167,0,0,1
1780854247.589257,SEND,168,1063,0,1
1780854247.6424088,ACK_RCVD,168,0,0,1
1780854247.643021,SEND,169,1063,0,1
1780854247.699127,ACK_RCVD,169,0,0,1
1780854247.699734,SEND,170,1063,0,1
1780854247.752766,ACK_RCVD,170,0,0,1
1780854247.753427,SEND,171,1063,0,1
1780854247.8094878,ACK_RCVD,171,0,0,1
1780854247.810059,SEND,172,1063,0,1
1780854247.8662221,ACK_RCVD,172,0,0,1
1780854247.866823,SEND,173,1063,0,1
1780854247.918794,ACK_RCVD,173,0,0,1
1780854247.9193978,SEND,174,1063,0,1
1780854247.976795,ACK_RCVD,174,0,0,1
1780854247.977397,SEND,175,1063,0,1
1780854248.033448,ACK_RCVD,175,0,0,1
1780854248.034053,SEND,176,1063,0,1
1780854248.090112,ACK_RCVD,176,0,0,1
1780854248.090713,SEND,177,1063,0,1
1780854248.142336,ACK_RCVD,177,0,0,1
1780854248.142941,SEND,178,1063,0,1
1780854248.195882,ACK_RCVD,178,0,0,1
1780854248.1965098,SEND,179,1063,0,1
1780854248.254074,ACK_RCVD,179,0,0,1
1780854248.254647,SEND,180,1063,0,1
1780854248.310693,ACK_RCVD,180,0,0,1
1780854248.3112938,SEND,181,1063,0,1
1780854248.367399,ACK_RCVD,181,0,0,1
1780854248.367999,SEND,182,1063,0,1
1780854248.424083,ACK_RCVD,182,0,0,1
1780854248.4246788,SEND,183,1063,0,1
1780854248.480744,ACK_RCVD,183,0,0,1
1780854248.481338,SEND,184,1063,0,1
1780854248.537429,ACK_RCVD,184,0,0,1
1780854248.538035,SEND,185,1063,0,1
1780854248.592353,ACK_RCVD,185,0,0,1
1780854248.5929642,SEND,186,1063,0,1
1780854248.649024,ACK_RCVD,186,0,0,1
1780854248.64963,SEND,187,1063,0,1
1780854248.705718,ACK_RCVD,187,0,0,1
1780854248.7063391,SEND,188,1063,0,1
1780854248.762453,ACK_RCVD,188,0,0,1
1780854248.7630599,SEND,189,1063,0,1
1780854248.819138,ACK_RCVD,189,0,0,1
1780854248.819751,SEND,190,1063,0,1
1780854248.8758001,ACK_RCVD,190,0,0,1
1780854248.8764029,SEND,191,1063,0,1
1780854248.9322171,ACK_RCVD,191,0,0,1
1780854248.932833,SEND,192,1063,0,1
1780854248.988888,ACK_RCVD,192,0,0,1
1780854248.989491,SEND,193,1063,0,1
1780854249.043734,ACK_RCVD,193,0,0,1
1780854249.0443468,SEND,194,1063,0,1
1780854249.100492,ACK_RCVD,194,0,0,1
1780854249.101098,SEND,195,1063,0,1
1780854249.154305,ACK_RCVD,195,0,0,1
1780854249.154881,SEND,196,1063,0,1
1780854249.2101061,ACK_RCVD,196,0,0,1
1780854249.2107,SEND,197,1063,0,1
1780854249.266788,ACK_RCVD,197,0,0,1
1780854249.26739,SEND,198,1063,0,1
1780854249.323542,ACK_RCVD,198,0,0,1
1780854249.324142,SEND,199,1063,0,1
1780854249.3802729,ACK_RCVD,199,0,0,1
1780854249.380888,SEND,200,1063,0,1
1780854249.4370182,ACK_RCVD,200,0,0,1
1780854249.437622,SEND,201,1063,0,1
1780854249.493421,ACK_RCVD,201,0,0,1
1780854249.494195,SEND,202,1063,0,1
1780854249.550344,ACK_RCVD,202,0,0,1
1780854249.550955,SEND,203,1063,0,1
1780854249.603611,ACK_RCVD,203,0,0,1
1780854249.60424,SEND,204,1063,0,1
1780854249.6590898,ACK_RCVD,204,0,0,1
1780854249.6596951,SEND,205,1063,0,1
1780854249.715777,ACK_RCVD,205,0,0,1
1780854249.716382,SEND,206,1063,0,1
1780854249.772514,ACK_RCVD,206,0,0,1
1780854249.773136,SEND,207,1063,0,1
1780854249.829162,ACK_RCVD,207,0,0,1
1780854249.8297641,SEND,208,1063,0,1
1780854249.8858418,ACK_RCVD,208,0,0,1
1780854249.8864489,SEND,209,1063,0,1
1780854249.942497,ACK_RCVD,209,0,0,1
1780854249.943104,SEND,210,1063,0,1
1780854249.994389,ACK_RCVD,210,0,0,1
1780854249.995054,SEND,211,1063,0,1
1780854250.0531142,ACK_RCVD,211,0,0,1
1780854250.05372,SEND,212,1063,0,1
1780854250.109046,ACK_RCVD,212,0,0,1
1780854250.10965,SEND,213,1063,0,1
1780854250.165704,ACK_RCVD,213,0,0,1
1780854250.1662982,SEND,214,1063,0,1
1780854250.222382,ACK_RCVD,214,0,0,1
1780854250.222993,SEND,215,1063,0,1
1780854250.2754738,ACK_RCVD,215,0,0,1
1780854250.276116,SEND,216,1063,0,1
1780854250.332983,ACK_RCVD,216,0,0,1
1780854250.3335931,SEND,217,1063,0,1
1780854250.387464,ACK_RCVD,217,0,0,1
1780854250.388077,SEND,218,1063,0,1
1780854250.444195,ACK_RCVD,218,0,0,1
1780854250.4448042,SEND,219,1063,0,1
1780854250.500875,ACK_RCVD,219,0,0,1
1780854250.501476,SEND,220,1063,0,1
1780854250.5544121,ACK_RCVD,220,0,0,1
1780854250.555031,SEND,221,1063,0,1
1780854250.608951,ACK_RCVD,221,0,0,1
1780854250.609588,SEND,222,1063,0,1
1780854250.665704,ACK_RCVD,222,0,0,1
1780854250.666311,SEND,223,1063,0,1
1780854250.7224,ACK_RCVD,223,0,0,1
1780854250.7230039,SEND,224,1063,0,1
1780854250.777417,ACK_RCVD,224,0,0,1
1780854250.777998,SEND,225,1063,0,1
1780854250.8293009,ACK_RCVD,225,0,0,1
1780854250.829874,SEND,226,1063,0,1
1780854250.887934,ACK_RCVD,226,0,0,1
1780854250.8885388,SEND,227,1063,0,1
1780854250.944694,ACK_RCVD,227,0,0,1
1780854250.9453042,SEND,228,1063,0,1
1780854251.0014348,ACK_RCVD,228,0,0,1
1780854251.002054,SEND,229,1063,0,1
1780854251.058164,ACK_RCVD,229,0,0,1
1780854251.058794,SEND,230,1063,0,1
1780854251.1148338,ACK_RCVD,230,0,0,1
1780854251.115443,SEND,231,1063,0,1
1780854251.168781,ACK_RCVD,231,0,0,1
1780854251.1693969,SEND,232,1063,0,1
1780854251.22074,ACK_RCVD,232,0,0,1
1780854251.2213671,SEND,233,1063,0,1
1780854251.27715,ACK_RCVD,233,0,0,1
1780854251.2777169,SEND,234,1063,0,1
1780854251.332064,ACK_RCVD,234,0,0,1
1780854251.332832,SEND,235,1063,0,1
1780854251.387734,ACK_RCVD,235,0,0,1
1780854251.38859,SEND,236,1063,0,1
1780854251.441765,ACK_RCVD,236,0,0,1
1780854251.442362,SEND,237,1063,0,1
1780854251.498467,ACK_RCVD,237,0,0,1
1780854251.4990778,SEND,238,1063,0,1
1780854251.554441,ACK_RCVD,238,0,0,1
1780854251.555108,SEND,239,1063,0,1
1780854251.609011,ACK_RCVD,239,0,0,1
1780854251.6096709,SEND,240,1063,0,1
1780854251.665917,ACK_RCVD,240,0,0,1
1780854251.6665118,SEND,241,1063,0,1
1780854251.7225962,ACK_RCVD,241,0,0,1
1780854251.7232,SEND,242,1063,0,1
1780854251.778338,ACK_RCVD,242,0,0,1
1780854251.7790232,SEND,243,1063,0,1
1780854251.832151,ACK_RCVD,243,0,0,1
1780854251.8328261,SEND,244,1063,0,1
1780854251.887656,ACK_RCVD,244,0,0,1
1780854251.888252,SEND,245,1063,0,1
1780854251.943844,ACK_RCVD,245,0,0,1
1780854251.944449,SEND,246,1063,0,1
1780854251.995806,ACK_RCVD,246,0,0,1
1780854251.996366,SEND,247,1063,0,1
1780854252.052654,ACK_RCVD,247,0,0,1
1780854252.053259,SEND,248,1063,0,1
1780854252.109308,ACK_RCVD,248,0,0,1
1780854252.109909,SEND,249,1063,0,1
1780854252.163116,ACK_RCVD,249,0,0,1
1780854252.1637208,SEND,250,1063,0,1
1780854252.2174568,ACK_RCVD,250,0,0,1
1780854252.218085,SEND,251,1063,0,1
1780854252.272807,ACK_RCVD,251,0,0,1
1780854252.273408,SEND,252,1063,0,1
1780854252.3295062,ACK_RCVD,252,0,0,1
1780854252.330112,SEND,253,1063,0,1
1780854252.386241,ACK_RCVD,253,0,0,1
1780854252.3868449,SEND,254,1063,0,1
1780854252.440397,ACK_RCVD,254,0,0,1
1780854252.441011,SEND,255,1063,0,1
1780854252.49323,ACK_RCVD,255,0,0,1
1780854252.4939141,SEND,256,1063,0,1
1780854252.546456,ACK_RCVD,256,0,0,1
1780854252.5470579,SEND,257,1063,0,1
1780854252.6015081,ACK_RCVD,257,0,0,1
1780854252.602116,SEND,258,1063,0,1
1780854252.65821,ACK_RCVD,258,0,0,1
1780854252.658813,SEND,259,1063,0,1
1780854252.713089,ACK_RCVD,259,0,0,1
1780854252.713708,SEND,260,1063,0,1
1780854252.7660758,ACK_RCVD,260,0,0,1
1780854252.766693,SEND,261,1063,0,1
1780854252.820399,ACK_RCVD,261,0,0,1
1780854252.821036,SEND,262,1063,0,1
1780854252.877202,ACK_RCVD,262,0,0,1
1780854252.877818,SEND,263,1063,0,1
1780854252.9339871,ACK_RCVD,263,0,0,1
1780854252.934592,SEND,264,1063,0,1
1780854252.990728,ACK_RCVD,264,0,0,1
1780854252.9913359,SEND,265,1063,0,1
1780854253.046417,ACK_RCVD,265,0,0,1
1780854253.047033,SEND,266,1063,0,1
1780854253.103177,ACK_RCVD,266,0,0,1
1780854253.1037812,SEND,267,1063,0,1
1780854253.1598668,ACK_RCVD,267,0,0,1
1780854253.160477,SEND,268,1063,0,1
1780854253.213075,ACK_RCVD,268,0,0,1
1780854253.21368,SEND,269,1063,0,1
1780854253.270426,ACK_RCVD,269,0,0,1
1780854253.271028,SEND,270,1063,0,1
1780854253.322737,ACK_RCVD,270,0,0,1
1780854253.32336,SEND,271,1063,0,1
1780854253.376841,ACK_RCVD,271,0,0,1
1780854253.3774452,SEND,272,1063,0,1
1780854253.434547,ACK_RCVD,272,0,0,1
1780854253.435154,SEND,273,1063,0,1
1780854253.491262,ACK_RCVD,273,0,0,1
1780854253.4918752,SEND,274,1063,0,1
1780854253.5464058,ACK_RCVD,274,0,0,1
1780854253.5471501,SEND,275,1063,0,1
1780854253.603112,ACK_RCVD,275,0,0,1
1780854253.603722,SEND,276,1063,0,1
1780854253.658605,ACK_RCVD,276,0,0,1
1780854253.659219,SEND,277,1063,0,1
1780854253.713996,ACK_RCVD,277,0,0,1
1780854253.714599,SEND,278,1063,0,1
1780854253.7707362,ACK_RCVD,278,0,0,1
1780854253.771342,SEND,279,1063,0,1
1780854253.823914,ACK_RCVD,279,0,0,1
1780854253.824616,SEND,280,1063,0,1
1780854253.8809578,ACK_RCVD,280,0,0,1
1780854253.88153,SEND,281,1063,0,1
1780854253.93769,ACK_RCVD,281,0,0,1
1780854253.9383,SEND,282,1063,0,1
1780854253.993998,ACK_RCVD,282,0,0,1
1780854253.9946198,SEND,283,1063,0,1
1780854254.0463932,ACK_RCVD,283,0,0,1
1780854254.046965,SEND,284,1063,0,1
1780854254.1045911,ACK_RCVD,284,0,0,1
1780854254.1052,SEND,285,1063,0,1
1780854254.161365,ACK_RCVD,285,0,0,1
1780854254.1619751,SEND,286,1063,0,1
1780854254.213202,ACK_RCVD,286,0,0,1
1780854254.2138119,SEND,287,1063,0,1
1780854254.271979,ACK_RCVD,287,0,0,1
1780854254.2725902,SEND,288,1063,0,1
1780854254.328651,ACK_RCVD,288,0,0,1
1780854254.329257,SEND,289,1063,0,1
1780854254.385361,ACK_RCVD,289,0,0,1
1780854254.385964,SEND,290,1063,0,1
1780854254.442048,ACK_RCVD,290,0,0,1
1780854254.442655,SEND,291,1063,0,1
1780854254.497642,ACK_RCVD,291,0,0,1
1780854254.498262,SEND,292,1063,0,1
1780854254.554383,ACK_RCVD,292,0,0,1
1780854254.554991,SEND,293,1063,0,1
1780854254.61104,ACK_RCVD,293,0,0,1
1780854254.611647,SEND,294,1063,0,1
1780854254.6630578,ACK_RCVD,294,0,0,1
1780854254.663668,SEND,295,1063,0,1
1780854254.7219431,ACK_RCVD,295,0,0,1
1780854254.72255,SEND,296,1063,0,1
1780854254.778639,ACK_RCVD,296,0,0,1
1780854254.7792552,SEND,297,1063,0,1
1780854254.8326552,ACK_RCVD,297,0,0,1
1780854254.833293,SEND,298,1063,0,1
1780854254.8858602,ACK_RCVD,298,0,0,1
1780854254.8864782,SEND,299,1063,0,1
