Timestamp,Event_Type,Seq_No,Packet_Size_Byte,Retransmit_Count,Is_Success
1779297835.1936991,SEND,43,1062,0,1
1779297835.204443,ACK_RCVD,43,0,0,1
1779297835.2048352,SEND,44,1062,0,1
1779297835.218,ACK_RCVD,44,0,0,1
1779297835.2188458,SEND,45,1062,0,1
1779297835.231476,ACK_RCVD,45,0,0,1
1779297835.2320518,SEND,46,1062,0,1
1779297835.243829,ACK_RCVD,46,0,0,1
1779297835.244406,SEND,47,1062,0,1
1779297835.256178,ACK_RCVD,47,0,0,1
1779297835.256757,SEND,48,1062,0,1
1779297835.758328,TIMEOUT,48,0,1,1
1779297835.758954,RETRANSMIT,48,1062,1,1
1779297835.77144,ACK_RCVD,48,0,1,1
1779297835.771841,SEND,49,1062,0,1
1779297835.783353,ACK_RCVD,49,0,0,1
1779297835.783933,SEND,50,1062,0,1
1779297836.2851179,TIMEOUT,50,0,1,1
1779297836.285554,RETRANSMIT,50,1062,1,1
1779297836.2975402,ACK_RCVD,50,0,1,1
1779297836.29791,SEND,51,1062,0,1
1779297836.308901,ACK_RCVD,51,0,0,1
1779297836.309689,SEND,52,1062,0,1
1779297836.321387,ACK_RCVD,52,0,0,1
1779297836.321792,SEND,53,1062,0,1
1779297836.333189,ACK_RCVD,53,0,0,1
1779297836.333708,SEND,54,1062,0,1
1779297836.3473191,ACK_RCVD,54,0,0,1
1779297836.3478122,SEND,55,1062,0,1
1779297836.360564,ACK_RCVD,55,0,0,1
1779297836.361053,SEND,56,1062,0,1
1779297836.372222,ACK_RCVD,56,0,0,1
1779297836.372606,SEND,57,1062,0,1
1779297836.873991,TIMEOUT,57,0,1,1
1779297836.874589,RETRANSMIT,57,1062,1,1
1779297836.8867671,ACK_RCVD,57,0,1,1
1779297836.8871522,SEND,58,1062,0,1
1779297836.898679,ACK_RCVD,58,0,0,1
1779297836.899335,SEND,59,1062,0,1
1779297836.913001,ACK_RCVD,59,0,0,1
1779297836.9137611,SEND,60,1062,0,1
1779297836.925719,ACK_RCVD,60,0,0,1
1779297836.926344,SEND,61,1062,0,1
1779297836.937793,ACK_RCVD,61,0,0,1
1779297836.938367,SEND,62,1062,0,1
1779297836.950193,ACK_RCVD,62,0,0,1
1779297836.950701,SEND,63,1062,0,1
1779297836.962198,ACK_RCVD,63,0,0,1
1779297836.96277,SEND,64,1062,0,1
1779297836.975502,ACK_RCVD,64,0,0,1
1779297836.976195,SEND,65,1062,0,1
1779297836.98897,ACK_RCVD,65,0,0,1
1779297836.989714,SEND,66,1062,0,1
1779297837.002409,ACK_RCVD,66,0,0,1
1779297837.002926,SEND,67,1062,0,1
1779297837.015681,ACK_RCVD,67,0,0,1
1779297837.0167081,SEND,68,1062,0,1
1779297837.029804,ACK_RCVD,68,0,0,1
1779297837.0304909,SEND,69,1062,0,1
1779297837.043572,ACK_RCVD,69,0,0,1
1779297837.0441558,SEND,70,1062,0,1
1779297837.0568871,ACK_RCVD,70,0,0,1
1779297837.057578,SEND,71,1062,0,1
1779297837.070834,ACK_RCVD,71,0,0,1
1779297837.071383,SEND,72,1062,0,1
1779297837.082506,ACK_RCVD,72,0,0,1
1779297837.083107,SEND,73,1062,0,1
1779297837.095799,ACK_RCVD,73,0,0,1
1779297837.096511,SEND,74,1062,0,1
1779297837.1079092,ACK_RCVD,74,0,0,1
1779297837.108476,SEND,75,1062,0,1
1779297837.119791,ACK_RCVD,75,0,0,1
1779297837.120141,SEND,76,1062,0,1
1779297837.132642,ACK_RCVD,76,0,0,1
1779297837.1331232,SEND,77,1062,0,1
1779297837.14549,ACK_RCVD,77,0,0,1
1779297837.1458821,SEND,78,1062,0,1
1779297837.646683,TIMEOUT,78,0,1,1
1779297837.64732,RETRANSMIT,78,1062,1,1
1779297837.6591098,ACK_RCVD,78,0,1,1
1779297837.6597419,SEND,79,1062,0,1
1779297837.6724522,ACK_RCVD,79,0,0,1
1779297837.673121,SEND,80,1062,0,1
1779297837.685684,ACK_RCVD,80,0,0,1
1779297837.686304,SEND,81,1062,0,1
1779297838.187962,TIMEOUT,81,0,1,1
1779297838.188949,RETRANSMIT,81,1062,1,1
1779297838.200726,ACK_RCVD,81,0,1,1
1779297838.201128,SEND,82,1062,0,1
1779297838.2133849,ACK_RCVD,82,0,0,1
1779297838.213842,SEND,83,1062,0,1
1779297838.225992,ACK_RCVD,83,0,0,1
1779297838.226507,SEND,84,1062,0,1
1779297838.237397,ACK_RCVD,84,0,0,1
1779297838.238229,SEND,85,1062,0,1
1779297838.249696,ACK_RCVD,85,0,0,1
1779297838.250216,SEND,86,1062,0,1
1779297838.261654,ACK_RCVD,86,0,0,1
1779297838.2622561,SEND,87,1062,0,1
1779297838.2751071,ACK_RCVD,87,0,0,1
1779297838.2758021,SEND,88,1062,0,1
1779297838.287373,ACK_RCVD,88,0,0,1
1779297838.2879329,SEND,89,1062,0,1
1779297838.299325,ACK_RCVD,89,0,0,1
1779297838.299871,SEND,90,1062,0,1
1779297838.311347,ACK_RCVD,90,0,0,1
1779297838.311956,SEND,91,1062,0,1
1779297838.3234282,ACK_RCVD,91,0,0,1
1779297838.324351,SEND,92,1062,0,1
1779297838.33604,ACK_RCVD,92,0,0,1
1779297838.3365812,SEND,93,1062,0,1
1779297838.349129,ACK_RCVD,93,0,0,1
1779297838.3496509,SEND,94,1062,0,1
1779297838.362061,ACK_RCVD,94,0,0,1
1779297838.362601,SEND,95,1062,0,1
1779297838.375169,ACK_RCVD,95,0,0,1
1779297838.376056,SEND,96,1062,0,1
1779297838.388629,ACK_RCVD,96,0,0,1
1779297838.3893602,SEND,97,1062,0,1
1779297838.401149,ACK_RCVD,97,0,0,1
1779297838.401675,SEND,98,1062,0,1
1779297838.415295,ACK_RCVD,98,0,0,1
1779297838.416022,SEND,99,1062,0,1
1779297838.428392,ACK_RCVD,99,0,0,1
1779297838.428921,SEND,100,1063,0,1
1779297838.440494,ACK_RCVD,100,0,0,1
1779297838.441299,SEND,101,1063,0,1
1779297838.455429,ACK_RCVD,101,0,0,1
1779297838.456047,SEND,102,1063,0,1
1779297838.4675488,ACK_RCVD,102,0,0,1
1779297838.468107,SEND,103,1063,0,1
1779297838.4801412,ACK_RCVD,103,0,0,1
1779297838.4809668,SEND,104,1063,0,1
1779297838.4940002,ACK_RCVD,104,0,0,1
1779297838.4945579,SEND,105,1063,0,1
1779297838.5074,ACK_RCVD,105,0,0,1
1779297838.507925,SEND,106,1063,0,1
1779297838.519437,ACK_RCVD,106,0,0,1
1779297838.5200582,SEND,107,1063,0,1
1779297838.5320928,ACK_RCVD,107,0,0,1
1779297838.532746,SEND,108,1063,0,1
1779297838.543732,ACK_RCVD,108,0,0,1
1779297838.544288,SEND,109,1063,0,1
1779297838.556871,ACK_RCVD,109,0,0,1
1779297838.5575008,SEND,110,1063,0,1
1779297838.5689259,ACK_RCVD,110,0,0,1
1779297838.5695019,SEND,111,1063,0,1
1779297838.580993,ACK_RCVD,111,0,0,1
1779297838.581722,SEND,112,1063,0,1
1779297838.593266,ACK_RCVD,112,0,0,1
1779297838.593832,SEND,113,1063,0,1
1779297838.605349,ACK_RCVD,113,0,0,1
1779297838.60598,SEND,114,1063,0,1
1779297838.619033,ACK_RCVD,114,0,0,1
1779297838.619642,SEND,115,1063,0,1
1779297838.630867,ACK_RCVD,115,0,0,1
1779297838.6317382,SEND,116,1063,0,1
1779297838.643158,ACK_RCVD,116,0,0,1
1779297838.643797,SEND,117,1063,0,1
1779297838.6564622,ACK_RCVD,117,0,0,1
1779297838.657033,SEND,118,1063,0,1
1779297838.670364,ACK_RCVD,118,0,0,1
1779297838.670877,SEND,119,1063,0,1
1779297838.6818619,ACK_RCVD,119,0,0,1
1779297838.682362,SEND,120,1063,0,1
1779297838.694182,ACK_RCVD,120,0,0,1
1779297838.694806,SEND,121,1063,0,1
1779297839.19633,TIMEOUT,121,0,1,1
1779297839.196974,RETRANSMIT,121,1063,1,1
1779297839.209224,ACK_RCVD,121,0,1,1
1779297839.2097018,SEND,122,1063,0,1
1779297839.2210612,ACK_RCVD,122,0,0,1
1779297839.221496,SEND,123,1063,0,1
1779297839.72275,TIMEOUT,123,0,1,1
1779297839.72317,RETRANSMIT,123,1063,1,1
1779297839.740344,ACK_RCVD,123,0,1,1
1779297839.740969,SEND,124,1063,0,1
1779297839.752656,ACK_RCVD,124,0,0,1
1779297839.754415,SEND,125,1063,0,1
1779297839.7669199,ACK_RCVD,125,0,0,1
1779297839.767314,SEND,126,1063,0,1
1779297839.778378,ACK_RCVD,126,0,0,1
1779297839.779124,SEND,127,1063,0,1
1779297839.7909062,ACK_RCVD,127,0,0,1
1779297839.7912629,SEND,128,1063,0,1
1779297839.8035789,ACK_RCVD,128,0,0,1
1779297839.8052878,SEND,129,1063,0,1
1779297839.816522,ACK_RCVD,129,0,0,1
1779297839.816906,SEND,130,1063,0,1
1779297839.830976,ACK_RCVD,130,0,0,1
1779297839.831656,SEND,131,1063,0,1
1779297839.84286,ACK_RCVD,131,0,0,1
1779297839.843647,SEND,132,1063,0,1
1779297839.854691,ACK_RCVD,132,0,0,1
1779297839.855191,SEND,133,1063,0,1
1779297839.8686411,ACK_RCVD,133,0,0,1
1779297839.869707,SEND,134,1063,0,1
1779297839.881844,ACK_RCVD,134,0,0,1
1779297839.88209,SEND,135,1063,0,1
1779297839.892925,ACK_RCVD,135,0,0,1
1779297839.893363,SEND,136,1063,0,1
1779297839.905047,ACK_RCVD,136,0,0,1
1779297839.9062111,SEND,137,1063,0,1
1779297840.4076211,TIMEOUT,137,0,1,1
1779297840.4081972,RETRANSMIT,137,1063,1,1
1779297840.420059,ACK_RCVD,137,0,1,1
1779297840.421118,SEND,138,1063,0,1
1779297840.432509,ACK_RCVD,138,0,0,1
1779297840.432817,SEND,139,1063,0,1
1779297840.444399,ACK_RCVD,139,0,0,1
1779297840.445216,SEND,140,1063,0,1
1779297840.458538,ACK_RCVD,140,0,0,1
1779297840.45907,SEND,141,1063,0,1
1779297840.960245,TIMEOUT,141,0,1,1
1779297840.960928,RETRANSMIT,141,1063,1,1
1779297840.9732292,ACK_RCVD,141,0,1,1
1779297840.974155,SEND,142,1063,0,1
1779297840.985161,ACK_RCVD,142,0,0,1
1779297840.98575,SEND,143,1063,0,1
1779297840.996882,ACK_RCVD,143,0,0,1
1779297840.9973152,SEND,144,1063,0,1
1779297841.0089622,ACK_RCVD,144,0,0,1
1779297841.009634,SEND,145,1063,0,1
1779297841.510834,TIMEOUT,145,0,1,1
1779297841.511209,RETRANSMIT,145,1063,1,1
1779297841.5239308,ACK_RCVD,145,0,1,1
1779297841.52464,SEND,146,1063,0,1
1779297841.536191,ACK_RCVD,146,0,0,1
1779297841.5372648,SEND,147,1063,0,1
1779297842.038589,TIMEOUT,147,0,1,1
1779297842.039691,RETRANSMIT,147,1063,1,1
1779297842.0518389,ACK_RCVD,147,0,1,1
1779297842.0525062,SEND,148,1063,0,1
1779297842.064105,ACK_RCVD,148,0,0,1
1779297842.0643818,SEND,149,1063,0,1
1779297842.077688,ACK_RCVD,149,0,0,1
1779297842.078105,SEND,150,1063,0,1
1779297842.091056,ACK_RCVD,150,0,0,1
1779297842.091567,SEND,151,1063,0,1
1779297842.103766,ACK_RCVD,151,0,0,1
1779297842.104627,SEND,152,1063,0,1
1779297842.117156,ACK_RCVD,152,0,0,1
1779297842.1176362,SEND,153,1063,0,1
1779297842.130322,ACK_RCVD,153,0,0,1
1779297842.130618,SEND,154,1063,0,1
1779297842.143767,ACK_RCVD,154,0,0,1
1779297842.1441338,SEND,155,1063,0,1
1779297842.157262,ACK_RCVD,155,0,0,1
1779297842.157661,SEND,156,1063,0,1
1779297842.168382,ACK_RCVD,156,0,0,1
1779297842.168931,SEND,157,1063,0,1
1779297842.181026,ACK_RCVD,157,0,0,1
1779297842.181493,SEND,158,1063,0,1
1779297842.1926541,ACK_RCVD,158,0,0,1
1779297842.193569,SEND,159,1063,0,1
1779297842.206836,ACK_RCVD,159,0,0,1
1779297842.207606,SEND,160,1063,0,1
1779297842.22049,ACK_RCVD,160,0,0,1
1779297842.221278,SEND,161,1063,0,1
1779297842.23381,ACK_RCVD,161,0,0,1
1779297842.234147,SEND,162,1063,0,1
1779297842.245692,ACK_RCVD,162,0,0,1
1779297842.246173,SEND,163,1063,0,1
1779297842.2591171,ACK_RCVD,163,0,0,1
1779297842.259729,SEND,164,1063,0,1
1779297842.272115,ACK_RCVD,164,0,0,1
1779297842.27295,SEND,165,1063,0,1
1779297842.2850711,ACK_RCVD,165,0,0,1
1779297842.2854788,SEND,166,1063,0,1
1779297842.298363,ACK_RCVD,166,0,0,1
1779297842.2986722,SEND,167,1063,0,1
1779297842.311174,ACK_RCVD,167,0,0,1
1779297842.311511,SEND,168,1063,0,1
1779297842.323373,ACK_RCVD,168,0,0,1
1779297842.3242,SEND,169,1063,0,1
1779297842.337285,ACK_RCVD,169,0,0,1
1779297842.338349,SEND,170,1063,0,1
1779297842.349919,ACK_RCVD,170,0,0,1
1779297842.35016,SEND,171,1063,0,1
1779297842.36095,ACK_RCVD,171,0,0,1
1779297842.361393,SEND,172,1063,0,1
1779297842.3733819,ACK_RCVD,172,0,0,1
1779297842.374465,SEND,173,1063,0,1
1779297842.387397,ACK_RCVD,173,0,0,1
1779297842.3884559,SEND,174,1063,0,1
1779297842.399843,ACK_RCVD,174,0,0,1
1779297842.400081,SEND,175,1063,0,1
1779297842.410954,ACK_RCVD,175,0,0,1
1779297842.4113522,SEND,176,1063,0,1
1779297842.423203,ACK_RCVD,176,0,0,1
1779297842.424098,SEND,177,1063,0,1
1779297842.4351559,ACK_RCVD,177,0,0,1
1779297842.4358258,SEND,178,1063,0,1
1779297842.448365,ACK_RCVD,178,0,0,1
1779297842.448704,SEND,179,1063,0,1
1779297842.949854,TIMEOUT,179,0,1,1
1779297842.950186,RETRANSMIT,179,1063,1,1
1779297843.472491,TIMEOUT,179,0,2,1
1779297843.4734259,RETRANSMIT,179,1063,2,1
1779297843.4866948,ACK_RCVD,179,0,2,1
1779297843.4869509,SEND,180,1063,0,1
1779297843.9882839,TIMEOUT,180,0,1,1
1779297843.988888,RETRANSMIT,180,1063,1,1
1779297844.000096,ACK_RCVD,180,0,1,1
1779297844.000735,SEND,181,1063,0,1
1779297844.01268,ACK_RCVD,181,0,0,1
1779297844.013045,SEND,182,1063,0,1
1779297844.025074,ACK_RCVD,182,0,0,1
1779297844.0254111,SEND,183,1063,0,1
1779297844.526806,TIMEOUT,183,0,1,1
1779297844.5274591,RETRANSMIT,183,1063,1,1
1779297844.540042,ACK_RCVD,183,0,1,1
1779297844.540384,SEND,184,1063,0,1
1779297844.5516312,ACK_RCVD,184,0,0,1
1779297844.554185,SEND,185,1063,0,1
1779297844.567447,ACK_RCVD,185,0,0,1
1779297844.567866,SEND,186,1063,0,1
1779297844.5792441,ACK_RCVD,186,0,0,1
1779297844.579776,SEND,187,1063,0,1
1779297845.080449,TIMEOUT,187,0,1,1
1779297845.08108,RETRANSMIT,187,1063,1,1
1779297845.093848,ACK_RCVD,187,0,1,1
1779297845.094337,SEND,188,1063,0,1
1779297845.10596,ACK_RCVD,188,0,0,1
1779297845.106557,SEND,189,1063,0,1
1779297845.117651,ACK_RCVD,189,0,0,1
1779297845.1183228,SEND,190,1063,0,1
1779297845.1305861,ACK_RCVD,190,0,0,1
1779297845.13133,SEND,191,1063,0,1
1779297845.142548,ACK_RCVD,191,0,0,1
1779297845.1432471,SEND,192,1063,0,1
1779297845.1550322,ACK_RCVD,192,0,0,1
1779297845.155561,SEND,193,1063,0,1
1779297845.656938,TIMEOUT,193,0,1,1
1779297845.6572149,RETRANSMIT,193,1063,1,1
1779297845.669256,ACK_RCVD,193,0,1,1
1779297845.669499,SEND,194,1063,0,1
1779297845.6818209,ACK_RCVD,194,0,0,1
1779297845.682764,SEND,195,1063,0,1
1779297845.694004,ACK_RCVD,195,0,0,1
1779297845.6945422,SEND,196,1063,0,1
1779297845.708147,ACK_RCVD,196,0,0,1
1779297845.7104352,SEND,197,1063,0,1
1779297845.722263,ACK_RCVD,197,0,0,1
1779297845.7243578,SEND,198,1063,0,1
1779297845.7389069,ACK_RCVD,198,0,0,1
1779297845.740077,SEND,199,1063,0,1
1779297846.2414238,TIMEOUT,199,0,1,1
1779297846.2417228,RETRANSMIT,199,1063,1,1
1779297846.253001,ACK_RCVD,199,0,1,1
1779297846.2533069,SEND,200,1063,0,1
1779297846.2653031,ACK_RCVD,200,0,0,1
1779297846.26564,SEND,201,1063,0,1
1779297846.278025,ACK_RCVD,201,0,0,1
1779297846.278267,SEND,202,1063,0,1
1779297846.2888892,ACK_RCVD,202,0,0,1
1779297846.2892191,SEND,203,1063,0,1
1779297846.789763,TIMEOUT,203,0,1,1
1779297846.790068,RETRANSMIT,203,1063,1,1
1779297846.802377,ACK_RCVD,203,0,1,1
1779297846.802697,SEND,204,1063,0,1
1779297846.815938,ACK_RCVD,204,0,0,1
1779297846.8170571,SEND,205,1063,0,1
1779297846.830538,ACK_RCVD,205,0,0,1
1779297846.831049,SEND,206,1063,0,1
1779297846.844744,ACK_RCVD,206,0,0,1
1779297846.8456619,SEND,207,1063,0,1
1779297846.856931,ACK_RCVD,207,0,0,1
1779297846.857238,SEND,208,1063,0,1
1779297846.869119,ACK_RCVD,208,0,0,1
1779297846.8695009,SEND,209,1063,0,1
1779297846.881769,ACK_RCVD,209,0,0,1
1779297846.8824,SEND,210,1063,0,1
1779297846.893615,ACK_RCVD,210,0,0,1
1779297846.8939588,SEND,211,1063,0,1
1779297846.904795,ACK_RCVD,211,0,0,1
1779297846.905321,SEND,212,1063,0,1
1779297847.406702,TIMEOUT,212,0,1,1
1779297847.407618,RETRANSMIT,212,1063,1,1
1779297847.4183838,ACK_RCVD,212,0,1,1
1779297847.418685,SEND,213,1063,0,1
1779297847.4311092,ACK_RCVD,213,0,0,1
1779297847.431411,SEND,214,1063,0,1
1779297847.932553,TIMEOUT,214,0,1,1
1779297847.932884,RETRANSMIT,214,1063,1,1
1779297847.945215,ACK_RCVD,214,0,1,1
1779297847.946304,SEND,215,1063,0,1
1779297847.9587379,ACK_RCVD,215,0,0,1
1779297847.959044,SEND,216,1063,0,1
1779297847.9708211,ACK_RCVD,216,0,0,1
1779297847.971633,SEND,217,1063,0,1
1779297847.983243,ACK_RCVD,217,0,0,1
1779297847.983541,SEND,218,1063,0,1
1779297847.99591,ACK_RCVD,218,0,0,1
1779297847.996265,SEND,219,1063,0,1
1779297848.007444,ACK_RCVD,219,0,0,1
1779297848.008578,SEND,220,1063,0,1
1779297848.020308,ACK_RCVD,220,0,0,1
1779297848.020552,SEND,221,1063,0,1
1779297848.031979,ACK_RCVD,221,0,0,1
1779297848.032626,SEND,222,1063,0,1
1779297848.045683,ACK_RCVD,222,0,0,1
1779297848.045928,SEND,223,1063,0,1
1779297848.057044,ACK_RCVD,223,0,0,1
1779297848.057311,SEND,224,1063,0,1
1779297848.06904,ACK_RCVD,224,0,0,1
1779297848.069566,SEND,225,1063,0,1
1779297848.0816388,ACK_RCVD,225,0,0,1
1779297848.081939,SEND,226,1063,0,1
1779297848.094641,ACK_RCVD,226,0,0,1
1779297848.0949929,SEND,227,1063,0,1
1779297848.106554,ACK_RCVD,227,0,0,1
1779297848.106842,SEND,228,1063,0,1
1779297848.1180649,ACK_RCVD,228,0,0,1
1779297848.118318,SEND,229,1063,0,1
1779297848.1291788,ACK_RCVD,229,0,0,1
1779297848.1294599,SEND,230,1063,0,1
1779297848.141,ACK_RCVD,230,0,0,1
1779297848.141429,SEND,231,1063,0,1
1779297848.152642,ACK_RCVD,231,0,0,1
1779297848.1531022,SEND,232,1063,0,1
1779297848.165098,ACK_RCVD,232,0,0,1
1779297848.165758,SEND,233,1063,0,1
1779297848.176739,ACK_RCVD,233,0,0,1
1779297848.1770802,SEND,234,1063,0,1
1779297848.188949,ACK_RCVD,234,0,0,1
1779297848.189893,SEND,235,1063,0,1
1779297848.2021592,ACK_RCVD,235,0,0,1
1779297848.202425,SEND,236,1063,0,1
1779297848.213689,ACK_RCVD,236,0,0,1
1779297848.2143822,SEND,237,1063,0,1
1779297848.225246,ACK_RCVD,237,0,0,1
1779297848.225653,SEND,238,1063,0,1
1779297848.237537,ACK_RCVD,238,0,0,1
1779297848.237946,SEND,239,1063,0,1
1779297848.250004,ACK_RCVD,239,0,0,1
1779297848.250645,SEND,240,1063,0,1
1779297848.261881,ACK_RCVD,240,0,0,1
1779297848.26218,SEND,241,1063,0,1
1779297848.762951,TIMEOUT,241,0,1,1
1779297848.763364,RETRANSMIT,241,1063,1,1
1779297848.775871,ACK_RCVD,241,0,1,1
1779297848.776949,SEND,242,1063,0,1
1779297848.7891562,ACK_RCVD,242,0,0,1
1779297848.789498,SEND,243,1063,0,1
1779297848.801444,ACK_RCVD,243,0,0,1
1779297848.8018198,SEND,244,1063,0,1
1779297848.813637,ACK_RCVD,244,0,0,1
1779297848.813961,SEND,245,1063,0,1
1779297848.8254871,ACK_RCVD,245,0,0,1
1779297848.826277,SEND,246,1063,0,1
1779297848.837205,ACK_RCVD,246,0,0,1
1779297848.837599,SEND,247,1063,0,1
1779297848.850196,ACK_RCVD,247,0,0,1
1779297848.85048,SEND,248,1063,0,1
1779297848.861726,ACK_RCVD,248,0,0,1
1779297848.86241,SEND,249,1063,0,1
1779297848.874223,ACK_RCVD,249,0,0,1
1779297848.87462,SEND,250,1063,0,1
1779297848.886519,ACK_RCVD,250,0,0,1
1779297848.8877661,SEND,251,1063,0,1
1779297848.899251,ACK_RCVD,251,0,0,1
1779297848.89951,SEND,252,1063,0,1
1779297848.911368,ACK_RCVD,252,0,0,1
1779297848.912092,SEND,253,1063,0,1
1779297848.924087,ACK_RCVD,253,0,0,1
1779297848.92551,SEND,254,1063,0,1
1779297848.9382179,ACK_RCVD,254,0,0,1
1779297848.93853,SEND,255,1063,0,1
1779297848.949312,ACK_RCVD,255,0,0,1
1779297848.949877,SEND,256,1063,0,1
1779297848.96067,ACK_RCVD,256,0,0,1
1779297848.96096,SEND,257,1063,0,1
1779297848.972136,ACK_RCVD,257,0,0,1
1779297848.97283,SEND,258,1063,0,1
1779297848.986133,ACK_RCVD,258,0,0,1
1779297848.987047,SEND,259,1063,0,1
1779297849.000812,ACK_RCVD,259,0,0,1
1779297849.002298,SEND,260,1063,0,1
1779297849.014594,ACK_RCVD,260,0,0,1
1779297849.015531,SEND,261,1063,0,1
1779297849.026531,ACK_RCVD,261,0,0,1
1779297849.0271308,SEND,262,1063,0,1
1779297849.038354,ACK_RCVD,262,0,0,1
1779297849.038893,SEND,263,1063,0,1
1779297849.0502012,ACK_RCVD,263,0,0,1
1779297849.050772,SEND,264,1063,0,1
1779297849.064069,ACK_RCVD,264,0,0,1
1779297849.064728,SEND,265,1063,0,1
1779297849.5652092,TIMEOUT,265,0,1,1
1779297849.565978,RETRANSMIT,265,1063,1,1
1779297849.577836,ACK_RCVD,265,0,1,1
1779297849.578341,SEND,266,1063,0,1
1779297849.589945,ACK_RCVD,266,0,0,1
1779297849.5903292,SEND,267,1063,0,1
1779297849.602262,ACK_RCVD,267,0,0,1
1779297849.6030898,SEND,268,1063,0,1
1779297849.61482,ACK_RCVD,268,0,0,1
1779297849.615135,SEND,269,1063,0,1
1779297849.625875,ACK_RCVD,269,0,0,1
1779297849.626147,SEND,270,1063,0,1
1779297849.6390479,ACK_RCVD,270,0,0,1
1779297849.640115,SEND,271,1063,0,1
1779297849.6539252,ACK_RCVD,271,0,0,1
1779297849.654379,SEND,272,1063,0,1
1779297849.667021,ACK_RCVD,272,0,0,1
